5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
60048,6048,Capital Metropolitan Transportation Authority,Active,Full Reporter,37,Austin TX,CB,PT,0,0,0,0,0,0,0,0,0,0,235314,620041,574867,579401,538357,527256,649373,839617,197183,60385,53012
60048,6048,Capital Metropolitan Transportation Authority,Inactive,Full Reporter,37,Austin TX,CR,PT,0,0,0,0,0,0,0,0,174231,469328,0,0,0,0,0,0,0,0,0,0,0
60048,6048,Capital Metropolitan Transportation Authority,Inactive,Full Reporter,37,Austin TX,DR,DO,343802,354106,399048,420818,400607,452280,475190,452542,467911,460754,273201,0,0,0,0,0,0,0,0,0,0
60048,6048,Capital Metropolitan Transportation Authority,Active,Full Reporter,37,Austin TX,DR,PT,2581,2448,1809,1981,1912,225274,231745,252373,793,35163,303826,598361,621135,653535,658839,670540,679010,731575,463312,551874,430293
60048,6048,Capital Metropolitan Transportation Authority,Inactive,Full Reporter,37,Austin TX,DR,TX,0,0,0,0,0,0,0,0,190062,126273,33237,15310,23925,28656,18749,0,0,0,0,0,0
60048,6048,Capital Metropolitan Transportation Authority,Inactive,Full Reporter,37,Austin TX,MB,DO,24307088,24614638,24378326,25262145,25161475,24045782,24835762,21104346,20226162,21261594,13865531,0,0,0,0,0,0,0,0,0,0
60048,6048,Capital Metropolitan Transportation Authority,Active,Full Reporter,37,Austin TX,MB,PT,29618506,10391547,10175074,8226093,8877654,10534043,12258662,12098816,12555899,11417079,20763940,33547641,31695178,31709359,27500498,27121695,27019780,28751568,17254455,16656545,10447794
60048,6048,Capital Metropolitan Transportation Authority,Inactive,Full Reporter,37,Austin TX,VP,DO,249924,246851,254584,299727,334006,322019,350796,306007,245627,229534,224792,216587,16124,0,0,0,0,0,0,0,0
60048,6048,Capital Metropolitan Transportation Authority,Active,Full Reporter,37,Austin TX,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,242213,364355,444790,468688,533054,548709,348285,238151,165381
60048,6048,Capital Metropolitan Transportation Authority,Active,Full Reporter,37,Austin TX,YR,PT,0,0,0,0,0,0,0,0,0,0,601754,815031,777894,837749,810567,825533,807869,671133,278779,336100,267979
90004,9004,Golden Empire Transit District,Active,Full Reporter,79,Bakersfield CA,DR,DO,13797,0,59279,63704,63822,62847,62246,64021,62075,54019,53655,56853,52340,61807,62774,59452,55738,73961,67856,97404,54395
90004,9004,Golden Empire Transit District,Active,Full Reporter,79,Bakersfield CA,MB,DO,1750702,0,6942826,6757342,6229105,6595922,7442299,7417868,6977238,7016304,6833733,5956334,5597553,5694613,5294242,5748718,6333242,6247978,3413759,2972760,1498235
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,CB,PT,0,0,0,0,0,0,0,0,0,0,4252317,4168865,4050757,3944014,3889923,3839623,3757805,3589172,1040033,569827,456360
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,CR,PT,5839755,5955030,6409984,6752000,6748900,7657674,8068751,8090250,8106033,8285811,8800863,9165103,9381010,9143332,8983610,9174765,9387801,9187058,2492652,1468217,1246102
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,DR,DO,93618,88436,100882,102405,112386,141619,143588,143063,132585,121489,100568,91375,19826,0,0,12645,15959,14902,11002,11807,10867
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,DR,PT,589948,530669,555262,510918,499026,1007963,1174316,1265834,1121583,1271421,1527273,1629451,1841710,1935911,1996479,2088605,2156859,2125339,1093800,1146892,678783
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,DR,TX,0,0,0,0,0,0,0,0,152966,319419,389307,467640,579025,579444,619817,777611,816524,891278,633082,505387,246107
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,HR,DO,13031969,14376851,13332296,12414591,12761119,13513772,13793369,13232287,13910850,14939578,15399290,15034527,14555185,12948306,11241023,10247257,7526797,7317064,2839708,1668076,701766
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,LR,DO,7823448,8808844,7283806,6151498,5241475,7461136,8120776,8981152,8282601,8623168,8824424,8588080,8049966,6931725,7745480,7222529,7157617,6509175,2813659,2718443,1423223
30034,3034,Maryland Transit Administration,Active,Full Reporter,19,Baltimore MD,MB,DO,81453717,84223306,82005372,84042911,74273187,76817647,80109238,83757437,85012352,79693963,68696983,72362504,77768223,77087511,72661066,66275560,64007566,64430462,41414726,36754043,19962169
30034,3034,Maryland Transit Administration,Inactive,Full Reporter,19,Baltimore MD,MB,PT,1838362,2589753,2533700,2650996,2923187,3489377,3994753,3851682,3921910,4189959,0,0,0,0,0,0,0,0,0,0,0
30040,3040,City of Annapolis,Active,Reduced Reporter,19,Baltimore MD,MB,DO,1285765,1286853,1033885,1465671,1607727,1598340,1628154,1603407,1361983,777417,0,0,0,0,0,0,0,0,0,0,0
30048,3048,County of Howard,Active,Full Reporter,19,Baltimore MD,DR,PT,125674,65370,0,0,78921,108549,131616,112136,86823,77365,74490,72126,76374,70698,70524,69293,77678,84559,54252,56046,33741
30048,3048,County of Howard,Active,Full Reporter,19,Baltimore MD,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,9574,7932,11412,14684,13861,17122,3494,382,2716
30048,3048,County of Howard,Active,Full Reporter,19,Baltimore MD,MB,PT,497458,454956,0,0,746127,771203,916218,958844,895194,927257,994969,1076886,1083034,1016088,883512,749539,668060,624065,329693,444757,331818
30129,3R03-018,Anne Arundel County,Inactive,Full Reporter,19,Baltimore MD,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,56419,107458,49429,0,0,0,0,0
30129,3R03-018,Anne Arundel County,Active,Full Reporter,19,Baltimore MD,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53898,105370,113001,43063,17264,0
30129,3R03-018,Anne Arundel County,Active,Full Reporter,19,Baltimore MD,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,91486,180518,161530,179457,146167,71017,42235,0
30201,,City of Baltimore,Active,Full Reporter,19,Baltimore MD,FB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,187857,328162,349696,324339,334844,86000,83600,59802
30201,,City of Baltimore,Active,Full Reporter,19,Baltimore MD,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,1633584,3168204,2573316,2097270,1277949,746621,928803,577288
10096,1096,City of Bangor,Inactive,Reduced Reporter,441,Bangor ME,DR,PT,608,443,456,672,5444,7673,11196,10031,9425,4750,0,0,0,0,0,0,0,0,0,0,0
10096,1096,City of Bangor,Inactive,Reduced Reporter,441,Bangor ME,DR,TX,0,0,0,0,0,0,0,0,0,7638,0,0,0,0,0,0,0,0,0,0,0
10096,1096,City of Bangor,Active,Reduced Reporter,441,Bangor ME,MB,DO,521669,569631,618876,679664,749935,787868,863117,865129,877739,937465,0,0,0,0,0,0,0,0,0,0,0
10134,1R03-006,Penquis Community Action Program,Active,Reduced Reporter,441,Bangor ME,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,1R03-006,Penquis Community Action Program,Inactive,Reduced Reporter,441,Bangor ME,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,1105,Cape Cod Regional Transit Authority,Inactive,Full Reporter,152,Barnstable Town MA,CB,PT,0,0,0,0,0,0,0,0,0,0,0,77423,57181,47836,25648,0,0,0,0,0,0
10105,1105,Cape Cod Regional Transit Authority,Active,Full Reporter,152,Barnstable Town MA,DR,PT,333815,315564,0,0,357731,366506,412677,383334,404441,417274,472935,478555,481900,492172,491962,474621,458167,500897,199181,180409,86304
10105,1105,Cape Cod Regional Transit Authority,Active,Full Reporter,152,Barnstable Town MA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,64667,77340,79687,92264,89818,100786,109574,74016,42196,1674
10105,1105,Cape Cod Regional Transit Authority,Active,Full Reporter,152,Barnstable Town MA,MB,PT,308580,284219,0,0,391155,415878,411456,420417,578125,541090,588198,590619,591509,648397,635339,611893,601373,701015,367003,423217,280046
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Active,Full Reporter,152,Barnstable Town MA,FB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,3023090,3127304,3058849,3055347,3004436,2067301,2727556,1543943
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Active,Full Reporter,152,Barnstable Town MA,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,904407,1240217,861830,857386,857547,454504,772672,306217
11238,,Bay State Cruise Company,Active,Full Reporter,152,Barnstable Town MA,FB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30964,84293,0
11239,,"Hyannis Harbor Tours, Inc. ",Active,Full Reporter,152,Barnstable Town MA,FB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740725,526321,267670,0
60022,6022,Capital Area Transit System,Active,Full Reporter,68,Baton Rouge LA,DR,PT,67645,0,59991,58967,59880,52887,60311,70464,67858,63434,70279,78510,83725,91949,90014,84271,87464,94814,60752,52063,0
60022,6022,Capital Area Transit System,Active,Full Reporter,68,Baton Rouge LA,MB,DO,6793179,0,4492155,4191212,3441542,3638946,3952837,3729315,3520784,3493921,3611582,3748203,3904561,3990011,3722146,3728427,3875024,3709045,1836704,1110001,0
60022,6022,Capital Area Transit System,Inactive,Full Reporter,68,Baton Rouge LA,MB,PT,383016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50030,5030,City of Battle Creek,Active,Reduced Reporter,363,Battle Creek MI,DR,DO,37516,25393,0,0,26524,27309,26809,26257,26579,26414,0,0,0,0,0,0,0,0,0,0,0
50030,5030,City of Battle Creek,Active,Reduced Reporter,363,Battle Creek MI,MB,DO,506113,370535,0,0,465807,465752,512763,509639,520480,536256,0,0,0,0,0,0,0,0,0,0,0
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter,390,Bay City MI,DR,DO,0,0,0,0,60755,61928,60227,52857,51942,51615,51862,52343,52725,51454,50277,46096,51241,70971,44350,51658,25168
50029,5029,Bay Metropolitan Transit Authority,Active,Full Reporter,390,Bay City MI,MB,DO,0,0,0,0,536954,551123,554255,501502,531634,538808,575698,542079,505847,494909,489949,485863,478910,422250,111400,76534,106014
60016,6016,City of Beaumont,Inactive,Full Reporter,222,Beaumont TX,DR,DO,0,5672,0,0,23598,22640,20478,21455,21755,23182,18784,0,0,0,0,0,0,0,0,0,0
60016,6016,City of Beaumont,Active,Full Reporter,222,Beaumont TX,DR,PT,0,0,0,0,0,0,0,0,0,0,6161,23643,23143,23422,23367,22099,23006,22102,15367,20162,11121
60016,6016,City of Beaumont,Inactive,Full Reporter,222,Beaumont TX,MB,DO,0,144771,0,0,631080,651843,632950,613245,579555,560715,430162,0,0,0,0,0,0,0,0,0,0
60016,6016,City of Beaumont,Active,Full Reporter,222,Beaumont TX,MB,PT,0,0,0,0,0,0,0,0,0,0,149080,546509,540555,509858,449274,425481,412847,384882,307185,269983,122699
00021,0021,Whatcom Transportation Authority,Active,Full Reporter,275,Bellingham WA,DR,DO,153054,164985,184141,214395,160086,168427,181866,184030,173891,174228,177700,181228,190772,201821,211866,220815,214479,216711,113221,134308,95301
00021,0021,Whatcom Transportation Authority,Inactive,Full Reporter,275,Bellingham WA,DR,PT,3259,2645,2630,2401,2196,2476,2276,2305,2275,0,0,0,0,0,0,0,0,0,0,0,0
00021,0021,Whatcom Transportation Authority,Inactive,Full Reporter,275,Bellingham WA,DR,TX,0,0,0,0,0,0,0,0,0,2659,3260,3565,2540,2654,2700,1626,1229,2285,261,0,0
00021,0021,Whatcom Transportation Authority,Active,Full Reporter,275,Bellingham WA,MB,DO,3019966,3040738,3392350,3399851,3582482,3946135,5032936,5623156,4886749,5125549,5860120,5677712,5919614,4934429,4701668,4602021,4542536,4451508,1917385,1714220,1581765
00021,0021,Whatcom Transportation Authority,Active,Full Reporter,275,Bellingham WA,VP,DO,0,59156,0,0,0,0,0,0,53954,49484,61002,59615,77344,61922,51944,46492,47591,33361,18765,15874,11246
50109,5109,City of Beloit,Active,Reduced Reporter,432,Beloit WI-IL,DR,PT,701,1576,2291,2549,3155,2713,2279,2282,2913,2889,0,0,0,0,0,0,0,0,0,0,0
50109,5109,City of Beloit,Active,Reduced Reporter,432,Beloit WI-IL,MB,DO,264930,283987,287434,271370,304119,294844,312067,285062,276635,241208,0,0,0,0,0,0,0,0,0,0,0
00050,0050,"City of Bend, Bend Area Transit",Inactive,Reduced Reporter,344,Bend OR,DR,PT,0,0,0,0,85839,54742,51405,49980,51578,60714,0,0,0,0,0,0,0,0,0,0,0
00050,0050,"City of Bend, Bend Area Transit",Inactive,Reduced Reporter,344,Bend OR,MB,PT,0,0,0,0,66157,286061,289346,306226,353246,405716,0,0,0,0,0,0,0,0,0,0,0
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,344,Bend OR,CB,DO,0,0,0,0,0,0,0,0,0,0,45520,116433,118260,167038,187775,207503,212679,225378,101275,129181,104218
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,344,Bend OR,DR,DO,0,0,0,0,0,0,0,0,0,0,58204,76098,55276,58608,61232,55384,47410,46858,21559,18477,12821
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,344,Bend OR,DR,PT,0,0,0,0,0,0,0,0,0,0,30504,59836,51789,44567,43110,38620,38121,37163,20354,22039,16227
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,344,Bend OR,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,4695,13306,16436,22262,17619,19850,16824
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,344,Bend OR,MB,PT,0,0,0,0,0,0,0,0,0,0,208891,398155,387520,373337,397749,402238,443019,422809,208624,215778,118943
50132,5132,Twin Cities Area Transportation Authority,Active,Reduced Reporter,443,Benton Harbor-St. Joseph-Fair Plain MI,DR,DO,0,132728,142100,150438,176908,150255,171143,148727,150918,165515,0,0,0,0,0,0,0,0,0,0,0
50132,5132,Twin Cities Area Transportation Authority,Active,Reduced Reporter,443,Benton Harbor-St. Joseph-Fair Plain MI,MB,DO,0,23238,19819,17116,17520,20458,24292,17247,27024,33354,0,0,0,0,0,0,0,0,0,0,0
80004,8004,City of Billings,Active,Full Reporter,273,Billings MT,DR,DO,65175,65143,66017,68922,66115,63596,62267,58730,57219,53410,52058,53913,49028,48371,49994,45815,47745,44854,23460,30349,21485
80004,8004,City of Billings,Active,Full Reporter,273,Billings MT,MB,DO,633625,661143,655598,664389,703896,679097,685160,642972,612867,622475,615546,614929,593600,527923,492253,452636,444688,422445,296737,297129,173128
20003,2003,Broome County,Active,Full Reporter,210,Binghamton NY-PA,DR,DO,29643,14374,27518,29633,30147,31005,32513,29679,27057,25608,19955,20860,27097,30035,29334,26500,21425,27171,12431,17682,22584
20003,2003,Broome County,Inactive,Full Reporter,210,Binghamton NY-PA,DR,PT,61665,33052,75399,75165,78267,76650,80583,78035,74503,71820,79908,74397,69236,72840,70376,64284,59973,53188,22388,18279,0
20003,2003,Broome County,Active,Full Reporter,210,Binghamton NY-PA,MB,DO,2603160,1362665,2907524,2883414,2862895,2970612,3141890,3003267,2919281,2678246,2371615,2251455,2356122,2264073,2054806,1984941,1952682,1785701,1010042,958099,598582
20158,2158,Tioga County,Inactive,Reduced Reporter,210,Binghamton NY-PA,DR,PT,25312,0,0,0,0,19029,17782,20062,19175,12466,16105,0,0,0,0,0,0,0,0,0,0
20158,2158,Tioga County,Inactive,Reduced Reporter,210,Binghamton NY-PA,MB,PT,30117,0,0,0,0,47272,61539,54692,50816,61429,70555,0,0,0,0,0,0,0,0,0,0
40042,4042,Birmingham-Jefferson County Transit Authority,Active,Full Reporter,55,Birmingham AL,DR,DO,0,0,105155,107660,118114,127579,142810,130485,113031,118572,120166,122879,114296,109784,111653,102023,118830,128982,79352,92940,53523
40042,4042,Birmingham-Jefferson County Transit Authority,Inactive,Full Reporter,55,Birmingham AL,DR,PT,119372,124440,0,21922,16455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40042,4042,Birmingham-Jefferson County Transit Authority,Active,Full Reporter,55,Birmingham AL,MB,DO,0,0,3953804,3759211,3334889,3084368,3065577,2688303,2387091,2531976,2774313,3107119,3209992,3120263,2886771,2854215,3203878,2931319,1845149,1413280,973153
40042,4042,Birmingham-Jefferson County Transit Authority,Inactive,Full Reporter,55,Birmingham AL,MB,PT,2953715,3632880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40169,4169,Regional Planning Commission of Greater Birmingham,Active,Full Reporter,55,Birmingham AL,VP,PT,0,0,0,0,0,0,0,109090,93225,92546,95839,96335,93181,86265,80358,71487,76348,81036,53196,49891,22687
80019,8019,Bis-Man Transit Board,Active,Reduced Reporter,349,Bismarck ND,DR,PT,0,0,0,0,190194,185016,182467,170251,171652,168602,168121,160582,0,0,0,0,0,0,0,0,0
80019,8019,Bis-Man Transit Board,Active,Reduced Reporter,349,Bismarck ND,MB,PT,0,0,0,0,104717,111672,136933,131601,127790,124653,141067,135466,0,0,0,0,0,0,0,0,0
30091,3091,Town of Blacksburg,Active,Full Reporter,328,Blacksburg VA,DR,DO,0,0,0,0,14942,14731,14559,15522,23588,32501,30780,33483,32053,31897,29673,29987,29642,27504,21456,26483,14648
30091,3091,Town of Blacksburg,Active,Full Reporter,328,Blacksburg VA,MB,DO,0,0,0,0,2500606,2425241,2802621,3175782,3350911,3349545,3520526,3616848,3635080,3614075,3562582,3867375,4336566,4664822,1444421,2137012,1579708
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter,243,Bloomington-Normal IL,DR,DO,22123,0,0,0,17395,18000,29010,29673,38853,45291,54516,61568,71522,72234,80033,85570,92350,88195,53390,64099,49111
50047,5047,Bloomington-Normal Public Transit System,Active,Full Reporter,243,Bloomington-Normal IL,MB,DO,785309,0,0,0,1208833,1344070,1441656,1420513,1701283,1926507,2055793,2247444,2650400,2531088,2224832,2327606,2336376,2425756,1634281,1614948,893621
50110,5110,Bloomington Public Transportation Corporation,Active,Full Reporter,286,Bloomington IN,DR,DO,0,0,0,0,0,0,0,3294,26883,25718,28552,30174,29112,33843,33974,34907,36428,38566,18197,22000,13028
50110,5110,Bloomington Public Transportation Corporation,Inactive,Full Reporter,286,Bloomington IN,DR,PT,22686,28913,30614,35168,37731,35380,31759,25592,0,0,0,0,0,0,0,0,0,0,0,0,0
50110,5110,Bloomington Public Transportation Corporation,Active,Full Reporter,286,Bloomington IN,MB,DO,1360476,2041175,2026895,2148561,2363524,2564927,2830220,3027877,3238391,3385609,3402150,3454889,3510469,3493890,3445889,3303444,3104755,3159071,1365698,1308487,898598
00011,0011,Valley Regional Transit,Inactive,Full Reporter,108,Boise City ID,DR,DO,0,34583,35223,34561,33906,39299,44390,35627,37178,41788,46829,48882,57960,57598,58041,44611,0,0,0,0,0
00011,0011,Valley Regional Transit,Active,Full Reporter,108,Boise City ID,DR,PT,0,1311,0,3401,2469,2300,1967,1926,1405,0,0,0,0,0,0,17860,87610,109747,69143,100619,61867
00011,0011,Valley Regional Transit,Inactive,Full Reporter,108,Boise City ID,MB,DO,0,1137936,699568,960341,949178,917394,1109972,1184883,1263073,1399539,1436882,1449687,1408750,1359519,1362879,1002984,0,0,0,0,0
00011,0011,Valley Regional Transit,Active,Full Reporter,108,Boise City ID,MB,PT,0,60190,0,110367,126606,124777,207039,203249,120573,0,0,0,0,0,0,319872,1285338,1256650,1067452,823614,530065
00415,,Ada County Highway District,Active,Full Reporter,108,Boise City ID,VP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44678,178780,168428,171423,104421,104925,64921
40140,4140,Collier County,Active,Full Reporter,121,Bonita Springs FL,DR,PT,0,0,0,111505,93376,96506,112637,102180,119184,122665,107245,87351,87990,94738,100876,101723,105506,110600,70049,74658,49685
40140,4140,Collier County,Active,Full Reporter,121,Bonita Springs FL,MB,PT,0,0,0,974490,1085842,1159060,1206021,1052745,1100495,1173333,1213383,1349137,1165951,1058702,957130,886048,818759,805656,572778,597938,386350
10003,1003,Massachusetts Bay Transportation Authority,Inactive,Full Reporter,10,Boston MA,CR,DO,40569600,40363600,38569700,37975600,38309700,38961600,39721400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,CR,PT,0,0,0,0,0,0,0,38258800,35866269,36429353,36134746,34571932,35560409,32244598,33857423,33748866,31605591,31883589,12867097,8901241,9562585
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,DR,PT,1124695,1250687,1313674,1388590,1526431,1648971,1895996,2028677,2218920,2505130,2391660,2087546,2159827,2159278,2101739,1968914,1911062,1812230,848222,854308,556787
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,FB,PT,1382900,1372000,1268400,1321800,1387900,1378400,1231500,1245100,1310364,1346196,1336083,1258074,1380660,1367433,1505718,1486565,1521759,1636006,362448,394266,404291
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,HR,DO,125435900,123939500,149467277,145350769,151169974,138877800,150408300,145608900,146123747,160512019,166512743,172478029,179299422,173533799,169059896,164535915,160782497,159102449,56416768,62476187,45312272
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,LR,DO,66202700,63969600,74881386,74435259,81055171,78925500,80337200,74091700,66293332,73233159,74794093,71298564,67403174,60408797,65097937,59315480,58225834,56383908,18339785,20694856,14586956
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,MB,DO,103350000,111029152,122743191,118369125,103621500,103227300,106206600,105909100,108498779,111788260,115269713,110248827,116426212,115968416,108360988,104979189,101355125,99881039,52921245,57788706,39881314
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,MB,PT,1253400,1320500,1273700,1288100,1262400,1173800,1148400,783144,732225,1112987,1139210,1111419,842108,885920,810679,847916,944507,1007146,725256,1329180,1685436
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,RB,DO,0,0,0,0,0,0,0,0,0,0,0,4540446,9517114,10713289,10750758,10609392,11223790,11626928,5573228,6201768,4516939
10003,1003,Massachusetts Bay Transportation Authority,Active,Full Reporter,10,Boston MA,TB,DO,3561100,3754900,4012015,4224377,4112445,3669300,3798300,3334800,2462384,3236177,3322948,2616080,1391907,1312137,1336906,2616022,2737084,3004461,898201,1178209,241401
